Sample,POS_Blank1,POS_Blank2,POS_C_1h_01,POS_C_1h_02,POS_C_1h_03,POS_C_1h_04,POS_C_1h_05,POS_C_1h_06,POS_C_1h_07,POS_C_1h_08,POS_C_1h_09,POS_C_1h_10,POS_C_24h_01,POS_C_24h_02,POS_C_24h_03,POS_C_24h_04,POS_C_24h_05,POS_C_24h_06,POS_C_24h_07,POS_C_24h_08,POS_C_24h_09,POS_C_24h_10,POS_C_6h_01,POS_C_6h_02,POS_C_6h_03,POS_C_6h_04,POS_C_6h_05,POS_C_6h_06,POS_C_6h_07,POS_C_6h_08,POS_C_6h_09,POS_C_6h_10,POS_P_1h_01,POS_P_1h_02,POS_P_1h_03,POS_P_1h_04,POS_P_1h_05,POS_P_1h_06,POS_P_1h_07,POS_P_1h_08,POS_P_1h_09,POS_P_1h_10,POS_P_24h_01,POS_P_24h_02,POS_P_24h_03,POS_P_24h_04,POS_P_24h_05,POS_P_24h_06,POS_P_24h_07,POS_P_24h_08,POS_P_24h_09,POS_P_24h_10,POS_P_6h_01,POS_P_6h_02,POS_P_6h_03,POS_P_6h_04,POS_P_6h_05,POS_P_6h_06,POS_P_6h_07,POS_P_6h_08,POS_P_6h_09,POS_P_6h_10,POS_QC1_1,POS_QC1_10,POS_QC1_11,POS_QC1_12,POS_QC1_13,POS_QC1_2,POS_QC1_3,POS_QC1_4,POS_QC1_5,POS_QC1_6,POS_QC1_7,POS_QC1_8,POS_QC1_9
842.6063__427.8,17864.0025,24730.8558,11966.5719,19675.6543,13974.9526,25866.8213,14616.1605,25800.7167,15730.7931,19739.4026,15164.3987,46198.1837,19368.072,31848.2262,81681.9042,37133.8009,9317.80495,25391.4495,20985.563,13917.9381,13411.7918,22889.7997,55822.5761,22293.7496,39629.3848,27010.0935,28412.7381,22056.6423,23230.4882,24142.4992,22482.2325,29880.8703,26388.2038,54453.948,46179.0554,27516.1531,44792.3008,47784.0133,22370.8875,34921.8043,15964.0688,54284.369,14440.3031,74511.6802,27135.2086,22626.5188,50650.5867,24479.2813,19820.769,29307.8775,25371.4407,14547.3042,10250.6852,44072.6613,49026.7682,28982.4001,14833.4263,39647.8048,12387.6749,7859.47942,29527.0611,17690.8727,40739.2944,25861.784,26904.0454,19189.5445,18391.8473,47624.0341,15709.286,32800.9545,17751.0361,116388.599,43807.0774,53173.0216,56535.3262
842.6225__1226.63,9003.13577,24284.5087,2596.42636,8725.0997,48322.7555,10596.4532,1234.7016,16799.3076,9708.80014,13298.0719,27584.2134,20024.8522,48851.4652,14744.6691,26242.7215,23010.8934,11924.6736,23437.0236,10182.2477,15845.9289,13603.6569,76046.0509,19638.9012,67534.7388,14459.8721,11111.5909,40048.0642,96655.4471,35648.5074,24362.0808,12473.0147,21998.6006,29602.0787,12562.2351,12365.2049,13297.3522,18820.2451,11590.8656,10505.4073,12164.1571,13003.9366,25093.1299,11408.0771,10318.1134,8531.44482,4021.95735,20245.8729,37007.7214,12400.1839,51002.5283,28997.7669,6195.57466,15492.8265,11380.1934,40766.6603,9668.22232,9464.09986,9853.2694,24433.1495,12142.8679,16243.9307,25856.738,21334.8203,34039.3186,11004.9755,15738.0101,24848.1467,26894.9777,57125.9596,61307.5894,13878.083,31454.4683,11667.4179,7492.28916,48638.7278
842.6239__325.47,64311.8982,65905.8329,78776.4506,70582.5166,96285.525,70132.0705,78245.6666,98021.3782,68843.6342,92199.8376,71615.6188,86235.0849,99582.7944,75752.5554,98632.8374,91454.1072,81671.2026,88853.2221,77851.9789,111126.94,83019.0382,94565.1108,89560.0848,82664.8082,76909.5464,87440.9363,73986.0003,82910.5152,86538.9868,72939.2993,80092.207,89344.3847,92621.3821,87504.7409,74035.5286,96475.8716,81553.056,81513.8496,72472.5761,88202.4704,75156.2016,93799.1746,69819.3879,86383.6225,69205.1546,84799.32,104224.071,70118.5483,73898.2835,91873.0265,90825.0786,77744.9092,96481.1856,81008.214,76946.2388,71784.3456,74713.1863,69223.119,84008.6457,70694.8917,102223.043,72869.5202,103891.838,76790.1695,77512.6265,67895.9182,65890.4302,104945.307,92986.0889,91307.6211,88660.1972,90946.1043,88191.206,79681.0204,77587.2232
842.6259__1119.45,21576.8256,14398.6672,14307.7222,9322.45284,36257.6728,7304.26525,13488.2422,13081.1907,21824.431,11200.4552,12538.8817,4312.46054,25238.0554,15806.888,16848.8658,36444.018,7974.83508,13601.579,8148.11989,11819.9319,7458.48471,27881.3459,14867.4198,16658.7766,15236.5083,9987.09779,13159.5112,19676.9302,18817.329,17056.387,17572.2208,18577.1104,24214.1442,15443.0707,24511.9036,36257.7338,15375.2759,9246.19339,1273.28248,28221.2868,7058.29786,11417.1964,7464.38182,7941.95505,7671.63646,25294.1219,16793.5591,29832.9966,14079.7098,11397.4261,16740.2475,23754.4617,14860.0824,9587.49643,20731.4113,9426.10736,8833.51459,1822.42322,8223.32655,6210.48183,16322.4508,8614.71799,27620.3037,17166.9252,8390.87947,14524.6544,14367.9164,7837.27513,65079.7852,19810.0205,9653.7811,24347.2303,15436.8097,31822.0147,13060.3517
842.6261__1170.48,22823.4841,4098.45752,2758.81559,40118.5921,25949.6491,3866.42775,14896.6522,25037.5305,16300.1373,11480.4526,12152.2756,14086.9665,32912.3072,21667.2387,86786.1696,9791.47888,13596.7336,42666.2901,8310.25613,11952.7841,11876.7475,23735.6762,14255.0924,15812.07,9991.58169,16795.2991,1809.5871,13547.0938,15879.9578,29704.0283,15775.8914,16063.0408,16665.5667,10100.9833,13002.2972,19509.9383,11971.3002,8875.54703,15850.6367,2143.80014,10720.2406,14490.2244,11648.9126,11840.3401,9019.63408,10889.8273,13338.7596,20846.5186,14512.1159,12879.98,42130.1654,9216.08779,55868.4043,10864.3296,18664.1248,10703.7465,13936.5986,10556.3098,10713.73,7984.90704,80160.5651,6267.24518,50011.203,11469.0396,10868.9878,11489.7201,17668.6286,21784.5462,43293.2021,30175.546,11213.8583,10689.9062,9885.06426,14572.7782,24530.816
842.6275__1016.48,4047.94462,28012.1016,29819.7895,8197.22281,9923.15539,12883.5333,8836.5673,16259.0254,11436.983,8298.40886,35286.3585,8711.429,12273.9939,18646.077,18820.9915,32833.1737,6906.81659,10745.8091,7371.47336,11712.7847,8866.87895,52435.2156,13388.0054,28017.5874,10851.9638,12641.7459,10091.1697,10038.0155,9291.85432,40524.179,17578.5109,17866.9143,14778.2808,10167.4293,31644.6451,12309.3141,19509.9681,8830.27475,17774.3839,5852.26758,26748.8086,21502.1964,38880.8346,9917.41058,6850.80593,14034.9536,15853.2788,8717.93798,14540.3473,17889.2127,11292.2883,11204.3641,62795.3473,15452.3405,43976.7106,8516.40847,17613.8149,9030.01388,8887.24591,1889.919,12913.2985,11326.2114,32500.2449,9583.27972,9830.60566,8513.23178,7832.057,31070.884,60215.1399,23627.8755,9304.14405,23837.6189,12672.6081,12189.2801,17126.0336
842.628__979.4,17477.7661,3878.58199,10779.5724,14074.9872,27093.6602,8354.77222,12943.3808,22695.009,10356.6005,2189.61182,34158.4026,27987.776,32612.0634,9611.94144,35571.9314,53688.3111,13643.2062,17355.6901,8241.12695,13264.4427,11098.9396,47775.8369,3618.01804,34012.3645,27766.6785,9615.7209,35055.123,56438.977,11193.1416,26516.3747,8493.80088,30697.6231,26645.7069,9648.6319,38251.8193,10777.242,13626.11,10943.2391,11665.5249,9213.91914,20934.201,13030.022,15732.7231,11071.7857,7790.22605,32204.5772,27361.3657,15554.3755,28038.6963,11781.9596,13676.011,12335.9338,62739.0782,25726.8643,22443.1547,8614.76512,41998.935,12222.2991,10430.3898,8475.46855,15653.049,6570.72139,36455.1747,24359.5374,17559.6731,8599.9218,2851.49075,2972.95894,28344.6161,17602.0489,10310.8834,43574.0229,11341.1174,20720.3104,12517.746
842.6291__946.32,6740.72367,20852.0567,19782.7794,9013.8595,15541.9463,9452.06361,7963.0566,15267.3291,47220.6795,12685.2969,10868.1392,12519.7706,27162.8497,12024.409,31871.2926,38591.0479,15990.4811,2369.05312,8963.7853,10993.5154,12899.9125,35411.9413,28663.6607,9419.055,16581.233,11098.896,16798.8366,55260.5672,35691.7811,27139.5694,17329.5146,21085.9593,64908.0593,14543.2954,6517.46172,14914.6555,40627.8083,11341.1963,27688.4904,43763.2433,5468.69207,12321.5058,34009.833,15485.1028,8384.17172,62377.9671,19494.102,26437.6573,19421.5409,20168.7825,25003.6256,25574.17,30380.5251,30011.771,35558.7856,10934.0934,18752.9023,19420.1336,13484.9611,9407.76847,22068.1614,4427.54013,21935.7602,9218.1599,26790.1908,12589.2752,4795.51205,20165.8025,26362.095,28442.9086,12695.6025,51755.8765,10188.2822,20739.7672,51346.515
842.6292__1061.25,3570.97504,35817.4446,32277.0147,13274.4656,25963.6782,12830.5588,8334.64527,4324.63137,13469.5549,15249.8546,6029.39789,12595.3101,30734.2241,12280.226,22285.0226,20911.3367,7503.01886,24990.2721,9155.36409,16315.9277,11403.1882,22877.5108,15382.9268,24149.5465,10122.9152,13476.5798,8034.31328,12384.9639,10108.0003,14492.3186,12668.1816,37098.6094,12841.0587,20255.4173,32016.5682,17168.996,18580.438,9353.97456,14834.702,15085.8118,7733.52511,12897.8896,69215.6922,10576.746,8037.46531,11089.0511,28941.2419,45102.3905,22795.1036,9827.26714,18795.3695,10484.2095,21024.6241,11353.9425,85497.5448,8974.643,49937.2147,6551.1866,10322.5366,8724.43189,55058.776,10096.0145,19650.0348,21091.2452,6888.76185,8106.5354,10023.6294,50667.5817,20962.1676,12174.5322,10171.9632,30844.0562,8088.86643,7767.80068,21340.3314
842.63__783.35,13355.4596,10559.7747,11491.1008,22951.5713,17986.6217,18034.0449,14316.7629,21666.7786,15864.5575,10200.0328,17268.1464,13799.3437,28534.6482,14780.686,28855.0668,12888.8862,8596.12527,26065.9649,6958.95598,17439.4854,14787.5418,42446.9495,13135.6127,21680.6608,23294.5769,41608.2772,10338.4436,15541.8548,56774.5573,12022.0884,6513.94646,18322.0444,18193.4796,8976.022,18958.4201,13894.276,10085.8573,9476.64691,22339.6506,7510.24727,19764.5418,38534.5882,9194.74106,9693.57578,7565.31826,13624.0701,20859.7673,13595.5448,7115.34388,8545.36317,49832.4179,15641.9865,39187.9423,15928.4331,12107.8245,6493.91208,18158.838,1705.83929,9575.06148,8019.17899,26880.8296,16592.8321,19848.3711,16068.6648,12212.5182,36972.4422,25535.886,12260.1371,15457.2112,11308.8497,6671.77477,15474.4111,8067.81867,20519.2475,11740.7347
842.6303__644.04,43591.9753,16641.1292,44438.5157,46093.0477,59874.774,37264.5582,5928.62572,35146.4057,21465.8986,6679.32334,12357.6659,19461.4652,54799.6091,9974.05383,6504.76553,72751.426,4978.60925,19709.0301,9417.90128,9885.02901,11851.3471,24035.4553,12930.5544,45086.9046,17918.6282,63253.5871,11369.1825,57302.3777,44712.2322,14163.2418,12786.2171,41553.7257,81044.6206,17743.0408,13963.8542,9048.15314,28654.1345,9981.25731,7606.36154,21528.574,40467.7796,26190.0042,6120.88284,9860.11805,8837.19385,17473.8256,8865.75875,1012.85642,10794.5783,13868.545,60410.7059,33124.4733,37774.7144,11376.5306,22187.6662,6488.31919,3259.82101,10074.7354,10736.692,5291.68294,25903.3879,10078.1322,86981.0312,7835.13072,5712.08029,24625.138,18053.0746,55784.9453,58651.8185,28114.4962,13709.3951,8542.26616,30854.4805,23100.9379,13725.4525
842.6307__613.07,19478.7262,15311.1425,1731.68802,13486.4368,23822.8196,14678.0375,9445.22595,22351.084,10847.8107,8412.9839,11012.1568,24259.4235,8052.60111,15667.2779,29459.3314,20174.83,13197.4843,23238.7802,6096.36425,16157.1172,8498.53551,34979.3681,10176.2991,16201.885,18604.8621,8166.3772,9756.4468,10154.6822,18258.2787,15384.403,16452.7659,22747.0198,9666.19238,8877.04247,8506.12018,53055.4398,13472.5046,8571.8502,12979.8195,7000.41644,18444.7351,10220.4172,8042.39825,9613.40441,6551.51469,3162.47898,12921.6951,9980.78864,17622.1667,9252.94765,17036.8337,28318.5311,17739.8343,9380.54671,16613.1187,7401.3128,24651.9145,11047.9728,7332.42812,8695.2498,59873.789,1786.09879,21527.1096,20033.7556,2417.2234,7116.90604,18345.4341,21697.7641,22824.65,40678.4314,8075.87637,55969.4004,7826.88373,16740.8909,8480.49263
842.6309__815.45,15124.0087,18934.4157,41183.5251,12832.8948,39937.8993,14234.8359,27674.1276,34612.0901,15125.1625,13550.4317,6706.55584,23698.9373,49378.3736,18435.5869,30045.365,19018.668,11098.1595,69817.9884,10295.5226,14542.0814,12150.8555,35858.5129,29311.8331,38661.332,3867.46658,24994.6402,46667.3208,24865.4623,23731.8694,29314.6594,30263.2999,14783.9569,24432.8511,14215.8932,31768.2736,26849.5597,52080.5921,11842.0371,19776.4205,54426.25,10998.2434,75443.463,1931.24194,14279.0575,9647.84446,12813.6505,84244.8871,27133.617,19404.4377,14933.5078,17116.6862,34553.4956,42588.8869,26352.2197,35544.8044,9313.64249,10448.5246,851.83827,9338.28523,10331.3469,20521.7525,5427.57558,31025.8262,3990.22398,14093.5572,10274.5866,6636.31116,66957.8827,51338.4783,73220.5959,14917.4982,8435.97691,12881.0319,44987.5826,53727.7515
842.631__857.78,11276.299,13514.6124,32619.4788,21799.887,53143.4331,33008.0406,4828.31917,47946.5275,3213.88904,10962.6743,2558.36931,20974.9015,42711.586,10594.7442,38727.3795,32224.4653,13868.4709,14475.4195,6774.87636,41465.1278,10574.0997,24737.9896,22784.805,13107.3043,13285.7548,20572.7348,21015.9384,22877.7172,40456.4762,17682.4478,19232.606,23744.1319,40634.8127,29635.9012,10422.1124,12780.9902,37664.0845,10181.8799,26167.4874,10977.5601,22919.8686,54565.3452,1896.57967,10077.4028,7112.09628,49828.3558,31036.8458,8435.32992,49686.4313,17035.431,37133.7847,12384.4094,4299.19192,9350.49705,44981.4325,8630.69467,6734.99091,12919.6522,4927.08879,7893.26453,22184.587,5301.2925,35829.8899,22581.554,11214.9005,24820.4513,13846.7482,29910.0374,33503.7705,28158.0918,12279.6387,13950.1024,20907.0584,36075.5738,44121.8965
842.6311__742.61,15724.3421,28255.1691,12442.5749,30237.8291,18935.2299,10500.741,11130.3217,22568.5475,9606.33317,10464.7807,14804.1342,10392.0223,63174.1996,16606.0181,37508.1054,29678.0668,19953.9872,16450.7573,21219.8433,35576.5789,9578.58144,37844.3513,25620.4558,2871.6447,12780.5438,46052.2203,53989.6982,35995.1172,34490.8999,33632.8885,31435.0164,30771.2389,16307.2622,29789.0018,41975.4634,17367.053,28890.4839,8832.21394,10049.3314,13317.5238,28841.075,15044.1336,8869.72789,9627.64824,22016.1199,31492.2861,25107.5698,7456.32818,33449.4321,13448.2649,24717.8194,18735.2924,36552.3332,17655.2293,29428.0499,10359.9715,24754.7647,7763.75724,13011.6289,13547.1064,25750.3704,17151.3934,78527.3161,19981.7564,28073.5311,21783.1872,15446.374,13669.2662,18909.7089,35399.2837,39369.9933,40490.5258,10276.0223,18447.4311,14661.6374
842.6316__905.5,16587.229,8032.39037,25452.2648,13885.3582,11369.0701,8579.65146,23537.5933,17009.4002,14229.999,11360.4658,14235.2209,36775.665,18866.2163,16025.4277,88213.7739,69103.2032,9284.03846,13913.3639,7475.16697,30927.9427,9826.94999,27250.2321,15478.9286,14118.5361,13150.6572,14592.8435,14724.854,13182.3197,27465.8598,18920.3708,11111.7576,21629.2944,12497.0055,15462.2743,17131.8052,17716.1111,23506.2069,8204.99384,19300.5819,7083.75576,15278.8442,14330.2266,7206.01188,10707.1127,8195.39376,14152.7621,20847.9208,28525.7476,24027.9161,9806.05542,7904.22567,39987.6899,12232.8243,10526.0696,37160.0633,8022.40792,2807.55532,10325.0428,27578.7033,7209.05704,13178.2766,1849.73599,17510.0578,8161.7875,18811.3963,19732.5252,7342.504,15655.7123,23750.7545,47682.0532,10834.5868,19092.448,10234.7639,49712.3692,27793.8728
842.649__684.66,9468.00468,18183.2696,27988.487,37167.4781,55160.0404,47297.0048,39117.2748,60836.5558,41597.162,53909.1407,39475.1987,41716.4289,88425.572,65403.1928,127551.451,77837.267,75798.3749,27578.4535,78035.7177,153953.622,80815.0582,36866.3793,75307.8568,57446.7428,49961.547,104118.97,87839.7615,109691.655,70535.4384,77138.3084,63354.582,97037.0994,61148.7694,55380.2207,29949.1882,74953.6775,46003.7502,20111.6714,30371.7588,57620.0406,73585.5107,56416.0814,56213.9314,90957.0413,50640.3797,82032.9558,23228.1618,67202.5442,75361.3661,55007.9199,79582.3313,44353.1684,14229.0076,12296.4399,80395.4868,52515.6259,48311.7605,10668.5554,74360.9498,64762.4294,39515.9321,75256.4748,118820.218,61673.7964,47313.6791,66202.9762,13468.4913,84713.1813,68305.6629,72096.3631,69083.1572,78755.306,76238.8215,73311.56,63048.8004
842.7705__486.29,109968.147,62051.4309,55826.5334,64548.0474,162102.106,64801.003,63478.4815,111218.798,124080.635,72995.0388,63856.7618,79187.4463,81415.1932,51281.8277,169776.402,84084.6981,66416.4656,84766.4641,83829.3166,84834.6657,107241.455,61230.2285,64085.9908,67638.645,70998.5411,69545.0848,165525.364,71584.3251,79796.4219,54079.7954,73110.1392,116643.726,77822.7311,62822.718,70813.8019,57023.855,72974.3387,41794.2269,75455.3088,76130.7518,60615.5573,66624.4496,60845.4554,64242.132,63735.3807,76850.9848,103531.537,107046.464,65816.3582,83805.0609,78861.7409,63442.5757,88948.8622,149069.556,44426.3388,52843.2076,66577.9067,58373.1741,105327.738,128410.805,87247.2574,65871.11,71967.562,55235.8317,49052.4493,35056.0168,125708.263,81444.6076,108730.793,85453.877,71773.9311,74274.1256,69812.4131,48860.8874,68522.2026
843.0463__485.41,43685.6026,50833.1876,43332.4992,46603.7296,56290.4599,46698.3029,83046.5942,38338.5214,63570.6556,45736.4402,41094.4768,39564.4953,41339.7979,55317.223,52192.445,40228.4746,41148.8697,47814.7371,41206.0936,46773.7478,44024.153,114873.405,37898.4164,36703.8492,76651.7571,43492.4062,40592.2014,39314.0177,64513.7985,43698.6355,45323.4259,49296.3438,48570.5338,46084.5331,79849.6525,61017.8054,57304.7284,57262.8794,43794.4521,83793.2487,74267.7071,50166.7374,37679.7835,86832.9199,57731.5174,46843.0614,62377.126,41271.643,44034.5022,44861.2622,49291.4164,32876.9241,49471.5931,38675.8543,44052.9675,38360.9061,40965.1132,47929.3088,84881.0717,53835.8259,66260.1752,57085.3093,46606.9979,38573.0021,42933.0421,38445.6992,91193.5212,50910.4837,97210.6829,43636.2472,123082.608,54663.495,57038.5037,44255.2805,108690.512
843.0531__462,15249.4347,13985.8473,19259.1361,12786.9536,19907.1603,29990.1359,16927.9784,23748.3637,26670.68,30399.8424,25147.1142,29926.2459,31270.884,10857.5187,27343.0036,14394.5569,26776.0943,26030.547,17863.9904,34386.239,7972.542,28677.508,22934.739,15354.3609,18494.9425,7809.17607,29899.3501,26981.9879,19158.4135,28959.5154,30419.7929,31423.5227,12655.92,32139.2573,19024.4419,22314.9483,10239.7989,29921.7068,20514.2916,26441.1971,13279.2348,27573.3327,20515.0603,29668.5669,21888.2412,30608.002,20694.2761,20410.7352,21287.8531,21330.2844,31960.6842,28604.2432,21314.1438,29097.0939,27112.7154,28604.7747,19815.6239,15405.2578,11220.3568,25060.6849,35674.3344,26856.3519,13138.6158,11054.2001,8978.48634,27503.3076,8915.81639,21464.2741,21000.4911,34021.8496,15242.1734,24258.4241,31868.525,20587.7252,20634.6286
843.153__539.77,8390.78479,5554.63522,7993.03354,9985.27837,8756.53638,10913.1035,6028.66002,10110.039,18650.1241,9850.54577,5452.5694,21011.9538,44915.3095,8373.4107,13579.0827,9360.99544,6523.70652,25757.1564,12189.4538,2821.17916,20848.8451,16551.6812,5436.85621,14649.7363,22187.9743,18392.2324,5878.04597,10828.0996,15908.0708,11609.8597,9180.79795,51563.8267,10848.2487,11355.4407,5529.43883,32646.286,20233.6541,5765.34006,20274.6859,23935.8225,16305.1727,19694.9412,19764.852,5804.54842,10501.5869,18876.766,21445.7523,10364.2058,9685.53313,11673.563,7878.70208,13702.7721,14897.9873,13029.8363,7486.03728,9014.06225,10215.6042,5298.99578,16561.2869,9670.47636,16327.9387,15472.7029,17268.6732,26282.5637,8207.15304,18683.8557,11442.2867,14578.0673,23263.6352,16650.1792,19689.5958,22827.3647,25846.9203,12230.1045,8725.14151
843.1681__512.78,23417.8837,26665.9944,26594.1337,24285.4922,12517.0741,24268.9177,9362.59984,32055.5641,22207.8691,34453.7781,18099.6922,32280.4477,15182.9879,20915.9911,27721.5245,12682.0614,28360.2617,12974.3945,23554.5534,33684.027,31550.797,23176.5895,25970.4168,16807.4162,12401.8578,33305.8171,27659.3606,35436.4667,18513.8046,24318.3058,17829.6578,8654.0071,26238.5827,23417.0336,29744.8387,24914.7491,35819.1985,11929.2646,22572.1663,15618.9766,12551.1733,39401.2357,29766.0843,28441.3488,24914.0586,26408.1865,15131.0369,15873.7876,17595.1234,27037.757,33418.6166,24637.4616,25215.2368,26874.642,16456.8856,30480.8969,7409.38918,17775.5265,22832.4156,25403.6294,16459.9237,19861.4048,23392.6175,28264.4594,28769.8879,27600.7615,17202.6317,29815.2298,27339.5671,11331.9288,13982.1569,25601.7506,21497.764,30654.4399,11688.3381
843.2964__462.7,25024.4537,19534.5253,24330.8841,19209.9654,20029.9977,26513.8572,27379.7766,29627.472,19239.1213,27649.7814,1433.42917,26743.9949,21212.0404,28455.4776,31168.5421,30854.8311,25743.8052,26977.4692,22634.1622,14292.1148,13829.5219,12838.6268,14583.2909,28793.5744,24192.7805,26290.5742,21053.2671,9888.22588,52269.972,25212.9692,29492.1758,19850.39,16991.1423,27183.3423,18062.8422,30821.3515,20632.3963,24244.0134,18404.6569,30609.4724,49666.8572,28727.4083,23474.9757,12961.5617,14066.9708,26392.121,28339.1348,20892.9864,20486.5459,30787.7493,13936.3277,12173.0717,18599.0024,14522.6137,13246.4785,30605.6798,21701.327,22613.0521,18103.2584,27538.1874,47993.5031,9809.05505,29128.569,25676.386,20706.8186,19778.9467,23466.5419,22100.1217,32220.6627,18154.7621,53910.3324,6820.87931,22801.2372,26544.7284,26550.6891
843.3694__514.77,20554.9216,15105.0446,20732.3574,26274.4891,11681.3258,41630.5166,27401.6207,19820.6847,19729.8926,31531.4958,27963.2376,10437.4579,39503.4461,23145.5128,9202.69791,33408.1992,25007.4728,29295.274,24299.6465,46681.1472,10275.3806,27574.6656,28904.3666,43126.8946,27358.5936,30556.6194,10885.1998,14335.7244,26410.2949,23592.6688,25001.5748,11111.2204,30782.216,25719.6481,15306.3939,18725.3666,38473.8634,15788.3472,26623.5158,24625.7349,2910.42544,13570.7544,19594.5757,28734.2213,21570.302,20694.8382,31762.2658,20690.6431,22903.0569,29234.4116,12260.3647,12937.91,28258.082,36341.8842,25846.0303,11781.9981,38708.8086,28387.2042,16877.5221,24876.8485,39896.8025,33445.4517,37538.655,16889.3342,19018.0635,23570.1853,15563.8529,26819.3671,14860.7525,16396.4456,22486.4338,29366.9425,28325.1158,28964.804,24857.0199
843.5269__248.1,1106.98403,1213.76845,7155.94355,5337.10087,9752.96428,8326.48303,6628.58178,15386.0722,6898.46025,11452.7578,5928.97988,5436.4278,13195.1244,9992.39701,18401.4925,11353.7106,12789.3784,14468.2282,14298.1385,22810.9404,17278.2331,16618.3709,8768.15581,13042.2554,7597.44566,15570.0004,11664.0044,19122.1006,13877.1706,17035.8689,12750.9643,18038.2433,13962.7451,5663.83321,11445.2222,17429.9008,16474.5354,16070.5616,8857.06688,12404.9873,7527.49666,16861.5425,8944.59929,11683.7906,15654.0607,8735.68606,14816.1104,9635.2367,13151.7,7598.67892,12020.6721,7603.62226,15498.8459,12657.6352,7248.50818,10290.4972,12383.3511,10750.4548,16500.9418,14872.4021,15638.0685,15356.1266,19607.7674,10927.2749,8387.09041,7503.29617,13751.1724,18130.8226,14697.5087,16318.4852,14007.7997,13757.0117,15971.4332,8625.97658,9060.05684
